ID	CN	EN	RU_TRANSLATION
1491	【自走棋】-戴里克-延迟伤害	[Auto Chess] - Derrick - Delayed Damage	
1492	【自走棋】-斯维因-雷潮终结	[Auto Chess] - Swain - Thunder Tide Finish	
1493	【自走棋】-梅丽莎-部署友军护盾	[Auto Chess] - Melissa - Deploy Ally Shield	
1494	【自走棋】-梅林-区域友军护盾	[Auto Chess] - Merlin - Area Ally Shield	
1495	【自走棋】-玩偶兔-必中攻击	[Auto-Chess] - Doll Rabbit - Guaranteed Hit Attack	
1496	【自走棋】-玩偶兔-连续砸地伤害1	[Auto-Chess] - Doll Rabbit - Continuous Ground Smash Damage 1	
1497	【自走棋】-玩偶兔-连续砸地伤害2	[Auto-Chess] - Doll Rabbit - Continuous Ground Smash Damage 2	
1498	【自走棋】-班森-邻近友军恢复与防御	[Auto Chess] - Benson - Nearby Ally Recovery and Defense	
1499	【自走棋】-苏茜-区域友军治疗	[Auto-Chess] - Susie - Area Ally Healing	
1500	【自走棋】-邪神子嗣-闪现攻击2	[Auto-Chess] - Child of the Evil God - Flash Attack 2	
