ID	CN	EN	RU_TRANSLATION
955	<P_Heart>（似乎还挺有意思的，要不要看看？）</>	<P_Heart>(Seems quite interesting, should I take a look?)</>	
956	<P_Heart>（但就这么站着聊？有点不高级……这种神秘的集会应该在一个古老宏伟的神殿里吧。）</>	<P_Heart> (But just standing here chatting? It's a bit low-class... A mysterious gathering like this should be in an ancient, magnificent temple, right.) </>	
957	<P_Heart>（但是河里为什么会漂浮崭新的生活用品啊！）</>	<P_Heart>(But why are brand-new household items floating in the river!)</>	
958	<P_Heart>（但这样的事在此地常有，我对此也无能为力。本就是投机者的游戏，赢了也许一夜乍富，输了就是地覆天翻。）</>	<P_Heart> (But things like this happen often here, and I'm powerless to help. It's a speculator's game; win, and you might be rich overnight, lose, and everything is turned upside down.) </>	
959	<P_Heart>（低笑）</>……我没有要提问的，<P_Yellow>无论命运给出什么样的指示，我都会回答“好”</>。这才是我们这些羔羊该做的。	<P_Heart>(Low chuckle)</>... I have no questions to ask. <P_Yellow>No matter what instructions fate gives, I will answer 'good'</>. This is what we lambs should do.	
960	<P_Heart>（低笑）</>你果然很聪明。挑选你来提问，我没有选错。	<P_Heart>(Chuckling)</> You are indeed very clever. I did not choose wrong in picking you to ask questions.	
961	<P_Heart>（你伸手触碰宝箱的锁扣，指尖却传来一阵寒意——这让你感到，某种存在正注视着你。）</>	<P_Heart> (You reach out to touch the lock of the treasure chest, but a chill runs through your fingertips—this makes you feel that some existence is watching you.) </>	
962	<P_Heart>（你掏出了一张用鲜血写满“救命”的门票）</>	<P_Heart> (You pull out a ticket covered in blood with the word \"Help\" written all over it) </>	
963	<P_Heart>（你留意到她眼里涌动的光芒渐渐平静下来。）</>	<P_Heart> (You notice the light surging in her eyes gradually calm down.) </>	
964	<P_Heart>（你趁着店主不注意偷偷摸了摸小猫）</>	<P_Heart> (You took advantage of the shopkeeper's inattention to secretly pet the kitten) </>	
965	<P_Heart>（例如在这里放一张长桌……）</>	<P_Heart> (For example, putting a long table here...) </>	
966	<P_Heart>（例如在这里放一张长桌和众多雕刻着古老花纹、满是神秘感觉的靠背座椅，我就端坐在最上首……）</>	<P_Heart>(For example, placing a long table here with numerous high-backed chairs carved with ancient patterns and filled with a mysterious aura, and I would sit at the very head...)</>	
967	<P_Heart>（俱乐部……？）</>	<P_Heart> (Club...?) </>	
968	<P_Heart>（做侦探这么赚钱吗……）</>	<P_Heart>(Is being a detective this profitable...)</>	
969	<P_Heart>（停下来了……他的状态还是很不稳定。）</>	<P_Heart> (It stopped... his state is still very unstable.) </>	
970	<P_Heart>（充满向往）</>这种缝隙很奇妙，它藏在各种地方。	<P_Heart> (Full of longing) </> This kind of gap is very wonderful, it hides in all sorts of places.	
971	<P_Heart>（先按他说的做吧，提前去那里埋伏，到时候再抓个人赃俱获!）</>	<P_Heart> (I'll do as he says for now, ambush there in advance, and then catch him red-handed!) </>	
972	<P_Heart>（先稳住它再说。）</>	<P_Heart>(Let's stabilize it first.)</>	
973	<P_Heart>（兴奋）</>那是自然！以感官解构文字，正是我创造的一种全新的话语体系，别看这出戏剧叫做《夏夜之梦》，其实隐喻的是完全相反的内容！	<P_Heart> (Excitedly) </> That's natural! Deconstructing text through the senses is a brand-new discourse system I created. Don't look at this play called 'A Midsummer Night's Dream'; it actually metaphors the exact opposite content!	
974	<P_Heart>（再根据卜杖的指引，就可以找到珍妮在哪里。）</>	<P_Heart>(Then according to the guidance of the dowsing rod, I can find where Jenny is.)</>	
975	<P_Heart>（冷笑）</>睡得挺香。	<P_Heart>(Sneer)</> Sleeping quite soundly.	
976	<P_Heart>（刚才听旁边两个人说，他好像叫山姆？似乎还有什么，私生子……家产……情人？）</>	<P_Heart> (I heard the two people next to me say his name is Sam? And something about... an illegitimate child... inheritance... a mistress?) </>	
977	<P_Heart>（刻意压低声音）</>那个卡米拉，就是你偷偷包养的情妇！小报说的都是真的！	<P_Heart> (speaking in a deliberately lowered voice) </> That Camilla, she's the mistress you're secretly keeping! The tabloids are all true!	
978	<P_Heart>（即使承受着极端的痛苦，也要坚持记录吗？按理说应该劝说她停止追查，没收记录。）</>	<P_Heart>(Is she insisting on recording even while enduring extreme pain? Logically, I should persuade her to stop investigating and confiscate the records.)</>	
979	<P_Heart>（压低声音）</> 我听说，斯嘉丽有婚约在身，当时差一点就结婚了！	<P_Heart> (Lowering voice) </> I heard Scarlett was engaged and almost got married back then!	
980	<P_Heart>（又拍了拍你的肩膀）</>朋友，金秋湖归我罩，遇到事别忘了我！	<P_Heart>(Pats your shoulder again)</> Friend, Golden Autumn Lake is under my protection. Don't forget me if you run into trouble!	
981	<P_Heart>（叹息）</>我不愿意回到那个状态。所以，我选择了现在这样，即使还要重复死而复生和失忆，但至少我保有过去和人性。	<P_Heart> (Sighs) </> I don't want to return to that state. So, I chose to be like this now. Even if I have to repeat resurrection and amnesia, at least I retain my past and my humanity.	
982	<P_Heart>（叹气）</> 我说了很多次了，我不是什么毒素专家。我只是比较擅长让植物和动物产生一些特殊的化合物。	<P_Heart> (Sighs) </> I've said it many times, I'm not a Toxin Expert. I'm just quite good at getting plants and animals to produce certain special compounds.	
983	<P_Heart>（叹气）</>工作很繁琐，单据堆成山，还要应付各种关系。有时候加班到深夜，看着窗外的雾气，我会想……这一切值得吗？	<P_Heart>(Sighs)</> The work is very tedious, documents are piled up like a mountain, and I have to deal with all kinds of relationships. Sometimes working overtime until late at night, looking at the fog outside the window, I think... is all this worth it?	
984	<P_Heart>（叹气）</>是啊，希望他们也能在女神的国度和家人朋友重逢。	<P_Heart> (Sighs) </> Yeah, I hope they can reunite with their families and friends in the Goddess's kingdom.	
985	<P_Heart>（叹气）</>还有菜筐，学着收拾一下吧。	<P_Heart> (Sighing) </> And the vegetable basket, learn to tidy it up.	
986	<P_Heart>（叹气）</>那年我把儿子送回乡下。后来我们那条街闹了瘟疫，好几个孩子没了。	<P_Heart> (Sighs) </> That year I sent my son back to the countryside. Later, there was a plague on our street, and several children were lost.	
987	<P_Heart>（吉瑞尔出海回来了？）</>	<P_Heart>(Girel is back from sea?)</>	
988	<P_Heart>（听听他们在聊点什么）</>	<P_Heart> (Listening to what they are chatting about) </>	
989	<P_Heart>（听起来蜡烛工坊经营不善，欠了不少钱。这个村民想保护芬恩……）</>	<P_Heart> (Sounds like the candle workshop was poorly managed and owed a lot of money. This villager wants to protect Finn...) </>	
990	<P_Yellow>提示：使用方向键左右移动，躲避攻击</>	<P_Yellow>Tip: Use the arrow keys to move left and right to dodge attacks</>	
991	<Reminder_Red>快速击破护盾</>，中断施放全屏伤害技能。	<Reminder_Red> quickly break the shield </> to interrupt the casting of the full-screen damage skill.	
992	<StandbyApplication>额外</>	<StandbyApplication>Extra</>	
993	<Tips stylename=\"Letter_Highlight\" id=\"#160\">接受拼租：</>\n白班与夜班工人可以共享一张床位。\n<Tips stylename=\"Letter_Highlight\" id=\"#160\">安全保障：</>\n管理员24小时巡逻，只保障您个人安全，不保障您财务安全。\n<Tips stylename=\"Letter_Highlight\" id=\"#160\">设施齐全：</>\n热水价格仅为冷水的一倍，灶台公用，按小时收费。\n<Tips stylename=\"Letter_Highlight\" id=\"#160\">价格实惠：</>\n“每周仅需8便士，押金10便士，欢迎年轻工人入住。\n咨询请找管理员老汤姆——他在一楼左手第一个房间，随时恭候！	<Tips stylename=\"Letter_Highlight\" id=\"#160\"> Accept room sharing: </>\n Day shift and night shift workers can share one bed. \n<Tips stylename=\"Letter_Highlight\" id=\"#160\"> Security guarantee: </>\n Administrator patrols 24 hours a day, only guarantees your personal safety, does not guarantee your financial safety. \n<Tips stylename=\"Letter_Highlight\" id=\"#160\"> Complete facilities: </>\n Hot water price is only double that of cold water, stove is public, charged by the hour. \n<Tips stylename=\"Letter_Highlight\" id=\"#160\"> Affordable price: </>\n \"Only 8 pence per week, 10 pence deposit, young workers are welcome to move in. \n For inquiries, please find the administrator Old Tom—he is in the first room on the left on the first floor, waiting at any time!	
994	<Tips stylename=\"Letter_Highlight\" u=\"1\" id=\"#160_R\">布满污迹的纸条上，只剩几行还能辨认的字：</>\n“我终于明白了……”\n“第一轮是<Letter_Highlight_HW>二号</>！二号是<Letter_Highlight_HW>真的</>！”\n“欲念使者说的都是<Letter_Highlight_HW>实话</>，可我们还是会死——”\n<Hide stylename=\"Transparent\" id=\"#161_R\">字迹断了</>，<Hide id=\"#157\">后面是一道擦过的暗色污痕。</>                                                                                         	<Tips stylename=\"Letter_Highlight\" u=\"1\" id=\"#160_R\"> On the stained note, only a few lines of legible text remain: </>\n \"I finally understand...\" \n \"The first round is <Letter_Highlight_HW> Number Two </>! Number Two is <Letter_Highlight_HW> real </>!\" \n \"The Messenger of Desire told the <Letter_Highlight_HW> truth </>, but we will still die—\" \n<Hide stylename=\"Transparent\" id=\"#161_R\"> The handwriting breaks off </>, <Hide id=\"#157\"> followed by a smeared dark stain. </>	
995	<Tips_BrownTitle>增益</>	<Tips_BrownTitle> Buff </>	
996	<Tips_GrayTitle>领域特性提升解锁</>	<Tips_GrayTitle> Domain Characteristic Enhancement Unlocked </>	
997	<Title>巨龙现身</>\n巨龙·投影于每周五晚的猎杀时刻开启<Highlight>10分钟后</>，即<Highlight>19:10</>，现身<Highlight>猎龙城王城中心</>。若20:00前未被击退，巨龙将离开，且不触发击杀结算。\n\n<Title>归属伤害</>\n仅在巨龙周围<Highlight>40米</>内存活并对其造成伤害时，伤害才会计入玩家当前所在团队。巨龙被击退时，<Highlight>当前有效归属伤害最高的团队</>获得最终归属及拍卖奖励。靠近巨龙后，可实时查看当前归属伤害。\n\n<Title>伤害衰减</>\n玩家死亡、离开巨龙讨伐范围、切换分线或离开团队后，该玩家已为团队累计的归属伤害将开始衰减，并同步影响团队当前的有效归属伤害。\n\n触发衰减后的<Highlight>前5秒</>，归属伤害保持不变；从第6秒开始，<Highlight>每6秒减少原累计归属伤害的5%</>，持续120秒后归零。\n\n重新进入<Highlight>巨龙讨伐范围</>并恢复参战后，衰减停止。当前剩余的归属伤害将被保留，并在此基础上继续累计新造成的伤害。\n\n<Title>拍卖奖励</>\n击退巨龙后，将根据激战值开启对应档位的拍卖。<Highlight>激战值越高，可开启的拍卖奖励档位越高</>。\n\n<Title>资格限制</>\n每次猎杀时刻活动中，每名玩家至多获得<Highlight>1次</>巨龙·投影的终末猎杀拍卖资格；已取得资格的玩家，本次活动内无法再次取得。	<Title>Giant Dragon Appearance</>\nThe Giant Dragon - Projection appears at the <Highlight>center of the Dragon Hunting City Royal City</> 10 minutes after the <Highlight>Hunting Time</> starts on Friday night, which is <Highlight>19:10</>. If it is not repelled before 20:00, the Giant Dragon will leave, and the kill settlement will not be triggered. \n\n<Title>Attribution Damage</>\nDamage is only counted towards the player's current team if they are alive within <Highlight>40 meters</> of the Giant Dragon and dealing damage to it. When the Giant Dragon is repelled, the <Highlight>team with the highest current effective attribution damage</> receives the final attribution and auction rewards. After approaching the Giant Dragon, you can view the current attribution damage in real-time. \n\n<Title>Damage Decay</>\nAfter a player dies, leaves the Giant Dragon crusade range, switches channels, or leaves the team, the attribution damage that player has accumulated for the team will begin to decay, and this will synchronously affect the team's current effective attribution damage. \n\nFor the <Highlight>first 5 seconds</> after decay is triggered, the attribution damage remains unchanged; starting from the 6th second, <Highlight>it decreases by 5% of the original accumulated attribution damage every 6 seconds</>, and reaches zero after 120 seconds. \n\nAfter re-entering the <Highlight>Giant Dragon crusade range</> and resuming combat, the decay stops. The current remaining attribution damage will be retained, and new damage dealt will continue to be accumulated on this basis. \n\n<Title>Auction Rewards</>\nAfter repelling the Giant Dragon, auctions for corresponding tiers will be opened based on the Intense Battle Value. <Highlight>The higher the Intense Battle Value, the higher the tier of auction rewards that can be opened</>. \n\n<Title>Qualification Restrictions</>\nIn each Hunting Time event, each player can obtain the qualification for the Giant Dragon - Projection's Final Hunt auction at most <Highlight>1 time</>; players who have already obtained the qualification cannot obtain it again during this event.	
998	<Title_HW>十一月十八日</>\n　　真是件神奇的事情，一个异想天开的实验和一个偶然出现的失误，让我发现了一位困于风暴之中、迷失于黑暗深处的可怜家伙，他甚至只能在每个月满月的时候才能稍微靠近现实世界，可依然无法将他的呼喊传递进来。\n　　他是幸运的，他遇见了我——这个时代的主角。\n　　写完上面这段话，自己读了一遍，忽然有点唏嘘，哪怕是用汉字，也不知不觉带上了浓烈的翻译腔，四十年弹指一挥间啊，以往的记忆真的就像梦一样了。\n　　……	<Title_HW> November 18 </> \n It is truly a magical thing. A whimsical experiment and an accidental mistake allowed me to discover a poor guy trapped in a storm and lost in the depths of darkness. He can only get close to the real world during the full moon every month, yet he still cannot convey his cries. \n He is lucky; he met me—the protagonist of this era. \n After writing the above paragraph and reading it myself, I suddenly felt a bit emotional. Even when using Chinese, I unknowingly adopted a strong translation tone. Forty years have passed in a flash; past memories really are like a dream. \n ...	
999	<Yellow>厄运</>：布偶随主人进入战斗而唤醒，当主人技能命中敌方主目标时，布偶会附到目标身上，使其遭受<Yellow>厄运缠身</>效果：buffdisc(*id)，持续30秒。主人切换目标进行攻击时，布偶也会随之转移附身到新的目标身上。在外附身时间累计达到30秒后，布偶会短暂回到主人身上，直到再次被转移出去。	<Yellow>Misfortune</>: The doll awakens as its master enters combat. When the master's skill hits the primary enemy target, the doll attaches itself to the target, causing them to suffer from the <Yellow>Beset by Misfortune</> effect: buffdisc(*id), lasting 30 seconds. When the master switches targets to attack, the doll will also transfer its attachment to the new target. After a cumulative 30 seconds of attachment, the doll will briefly return to the master until it is transferred again.	
1000	<Yellow>治愈轻伤</>：佩戴者生命值不满，且高于<Yellow>{CheckStar(Type=\"sealed\",ID=2085027)=1?50%}{CheckStar(Type=\"sealed\",ID=2085027)=2?48%}{CheckStar(Type=\"sealed\",ID=2085027)=3?46%}</>时，绿华每秒为佩戴者恢复已损失生命值的<Yellow>{CheckStar(Type=\"sealed\",ID=2085027)=1?4.5%}{CheckStar(Type=\"sealed\",ID=2085027)=2?5%}{CheckStar(Type=\"sealed\",ID=2085027)=3?5.5%}</>（恢复量不低于生命值上限的<Yellow>0.5%</>）。如果佩戴者生命值已满，绿华会转而治疗周围生命值最低的队友，同一单位在1秒内无法多次受到来自他人绿华的治疗。\n绿华的恢复效果受减疗和重伤影响。	<Yellow>Healing Minor Wounds</>: When the wearer's Health is not full and is higher than <Yellow>{CheckStar(Type=\"sealed\",ID=2085027)=1?50%}{CheckStar(Type=\"sealed\",ID=2085027)=2?48%}{CheckStar(Type=\"sealed\",ID=2085027)=3?46%}</>, Green Bloom restores <Yellow>{CheckStar(Type=\"sealed\",ID=2085027)=1?4.5%}{CheckStar(Type=\"sealed\",ID=2085027)=2?5%}{CheckStar(Type=\"sealed\",ID=2085027)=3?5.5%}</> of the wearer's lost Health per second (the restoration amount is no less than <Yellow>0.5%</> of the maximum Health). If the wearer's Health is full, Green Bloom will instead heal the nearby teammate with the lowest Health. The same unit cannot receive healing from others' Green Bloom more than once per second. \nThe restoration effect of Green Bloom is affected by Healing Reduction and Grievous Injury.	
